in s,C1 in V
9.10347348E-02,3.66211E+00
9.10349180E-02,3.75977E+00
9.10351012E-02,3.85742E+00
9.10352844E-02,3.75977E+00
9.10354676E-02,3.75977E+00
9.10356508E-02,3.95508E+00
9.10358340E-02,4.15039E+00
9.10360172E-02,3.56445E+00
9.10362004E-02,4.15039E+00
9.10363836E-02,3.36914E+00
9.10365668E-02,3.66211E+00
9.10367500E-02,4.24805E+00
9.10369332E-02,4.34570E+00
9.10371164E-02,3.75977E+00
9.10372996E-02,3.46680E+00
9.10374828E-02,3.36914E+00
9.10376660E-02,3.46680E+00
9.10378492E-02,3.85742E+00
9.10380324E-02,3.95508E+00
9.10382156E-02,3.46680E+00
9.10383988E-02,3.95508E+00
9.10385820E-02,3.85742E+00
9.10387652E-02,3.95508E+00
9.10389484E-02,3.75977E+00
9.10391316E-02,3.95508E+00
9.10393148E-02,3.46680E+00
9.10394980E-02,4.24805E+00
9.10396812E-02,3.85742E+00
9.10398644E-02,3.95508E+00
9.10400476E-02,3.75977E+00
9.10402308E-02,3.95508E+00
9.10404140E-02,3.46680E+00
9.10405972E-02,3.36914E+00
9.10407804E-02,4.44336E+00
9.10409636E-02,3.56445E+00
9.10411468E-02,3.75977E+00
9.10413300E-02,3.95508E+00
9.10415132E-02,3.85742E+00
9.10416964E-02,4.05273E+00
9.10418796E-02,3.56445E+00
9.10420628E-02,3.75977E+00
9.10422460E-02,4.05273E+00
9.10424292E-02,4.05273E+00
9.10426124E-02,3.36914E+00
9.10427956E-02,3.46680E+00
9.10429788E-02,4.24805E+00
9.10431620E-02,3.75977E+00
9.10433452E-02,3.66211E+00
9.10435284E-02,4.05273E+00
9.10437116E-02,3.85742E+00
9.10438948E-02,3.46680E+00
9.10440780E-02,3.85742E+00
9.10442612E-02,3.56445E+00
9.10444444E-02,3.95508E+00
9.10446276E-02,3.46680E+00
9.10448108E-02,3.46680E+00
9.10449940E-02,3.95508E+00
9.10451772E-02,3.75977E+00
9.10453604E-02,4.15039E+00
9.10455436E-02,3.66211E+00
9.10457268E-02,4.15039E+00
9.10459100E-02,3.75977E+00
9.10460932E-02,3.75977E+00
9.10462764E-02,3.75977E+00
9.10464596E-02,3.95508E+00
9.10466428E-02,3.75977E+00
9.10468260E-02,3.46680E+00
9.10470092E-02,3.75977E+00
9.10471924E-02,3.75977E+00
9.10473756E-02,3.46680E+00
9.10475588E-02,3.95508E+00
9.10477420E-02,4.24805E+00
9.10479252E-02,3.95508E+00
9.10481084E-02,3.56445E+00
9.10482916E-02,3.56445E+00
9.10484748E-02,3.56445E+00
9.10486580E-02,3.95508E+00
9.10488412E-02,3.66211E+00
9.10490244E-02,3.66211E+00
9.10492076E-02,4.05273E+00
9.10493908E-02,3.95508E+00
9.10495740E-02,3.85742E+00
9.10497572E-02,3.46680E+00
9.10499404E-02,3.75977E+00
9.10501236E-02,3.75977E+00
9.10503068E-02,3.95508E+00
9.10504900E-02,3.85742E+00
9.10506732E-02,3.66211E+00
9.10508564E-02,4.05273E+00
9.10510396E-02,3.56445E+00
9.10512228E-02,3.85742E+00
9.10514060E-02,3.46680E+00
9.10515892E-02,3.85742E+00
9.10517724E-02,3.66211E+00
9.10519556E-02,3.95508E+00
9.10521388E-02,3.56445E+00
9.10523220E-02,3.46680E+00
9.10525052E-02,3.46680E+00
9.10526884E-02,3.75977E+00
9.10528716E-02,3.75977E+00
9.10530548E-02,3.85742E+00
9.10532380E-02,3.66211E+00
9.10534212E-02,3.56445E+00
9.10536044E-02,4.15039E+00
9.10537876E-02,3.66211E+00
9.10539708E-02,3.46680E+00
9.10541540E-02,3.95508E+00
9.10543372E-02,3.85742E+00
9.10545204E-02,3.66211E+00
9.10547036E-02,4.15039E+00
9.10548868E-02,3.95508E+00
9.10550700E-02,3.95508E+00
9.10552532E-02,3.85742E+00
9.10554364E-02,3.17383E+00
9.10556196E-02,3.85742E+00
9.10558028E-02,4.05273E+00
9.10559860E-02,3.75977E+00
9.10561692E-02,3.95508E+00
9.10563524E-02,3.95508E+00
9.10565356E-02,3.75977E+00
9.10567188E-02,3.95508E+00
9.10569020E-02,3.56445E+00
9.10570852E-02,3.95508E+00
9.10572684E-02,3.66211E+00
9.10574516E-02,3.56445E+00
9.10576348E-02,4.34570E+00
9.10578180E-02,3.75977E+00
9.10580012E-02,4.15039E+00
9.10581844E-02,4.05273E+00
9.10583676E-02,3.75977E+00
9.10585508E-02,3.56445E+00
9.10587340E-02,3.66211E+00
9.10589172E-02,4.15039E+00
9.10591004E-02,3.66211E+00
9.10592836E-02,3.56445E+00
9.10594668E-02,3.95508E+00
9.10596500E-02,3.95508E+00
9.10598332E-02,3.36914E+00
9.10600164E-02,3.75977E+00
9.10601996E-02,3.85742E+00
9.10603828E-02,3.85742E+00
9.10605660E-02,3.46680E+00
9.10607492E-02,3.95508E+00
9.10609324E-02,3.56445E+00
9.10611156E-02,3.46680E+00
9.10612988E-02,3.27148E+00
9.10614820E-02,3.85742E+00
9.10616652E-02,3.75977E+00
9.10618484E-02,3.85742E+00
9.10620316E-02,3.56445E+00
9.10622148E-02,3.85742E+00
9.10623980E-02,3.85742E+00
9.10625812E-02,3.46680E+00
9.10627644E-02,3.95508E+00
9.10629476E-02,4.05273E+00
9.10631308E-02,3.85742E+00
9.10633140E-02,3.85742E+00
9.10634972E-02,3.75977E+00
9.10636804E-02,4.15039E+00
9.10638636E-02,3.36914E+00
9.10640468E-02,3.46680E+00
9.10642300E-02,3.56445E+00
9.10644132E-02,4.24805E+00
9.10645964E-02,3.95508E+00
9.10647796E-02,3.66211E+00
9.10649628E-02,3.95508E+00
9.10651460E-02,3.66211E+00
9.10653292E-02,3.27148E+00
9.10655124E-02,3.46680E+00
9.10656956E-02,3.75977E+00
9.10658788E-02,3.46680E+00
9.10660620E-02,3.66211E+00
9.10662452E-02,3.75977E+00
9.10664284E-02,3.36914E+00
9.10666116E-02,3.75977E+00
9.10667948E-02,3.46680E+00
9.10669780E-02,3.46680E+00
9.10671612E-02,3.75977E+00
9.10673444E-02,3.36914E+00
9.10675276E-02,3.85742E+00
9.10677108E-02,3.75977E+00
9.10678940E-02,3.85742E+00
9.10680772E-02,3.46680E+00
9.10682604E-02,3.75977E+00
9.10684436E-02,4.15039E+00
9.10686268E-02,3.56445E+00
9.10688100E-02,3.46680E+00
9.10689932E-02,3.95508E+00
9.10691764E-02,3.07617E+00
9.10693596E-02,3.66211E+00
9.10695428E-02,4.44336E+00
9.10697260E-02,3.56445E+00
9.10699092E-02,3.46680E+00
9.10700924E-02,3.46680E+00
9.10702756E-02,3.56445E+00
9.10704588E-02,3.75977E+00
9.10706420E-02,3.85742E+00
9.10708252E-02,3.56445E+00
9.10710084E-02,3.85742E+00
9.10711916E-02,4.05273E+00
9.10713748E-02,3.66211E+00
9.10715580E-02,3.36914E+00
9.10717412E-02,3.56445E+00
9.10719244E-02,3.95508E+00
9.10721076E-02,3.56445E+00
9.10722908E-02,3.56445E+00
9.10724740E-02,3.95508E+00
9.10726572E-02,4.05273E+00
9.10728404E-02,3.56445E+00
9.10730236E-02,4.24805E+00
9.10732068E-02,3.75977E+00
9.10733900E-02,3.75977E+00
9.10735732E-02,3.75977E+00
9.10737564E-02,3.66211E+00
9.10739396E-02,4.05273E+00
9.10741228E-02,3.85742E+00
9.10743060E-02,3.75977E+00
9.10744892E-02,3.46680E+00
9.10746724E-02,3.85742E+00
9.10748556E-02,3.46680E+00
9.10750388E-02,3.56445E+00
9.10752220E-02,3.95508E+00
9.10754052E-02,3.75977E+00
9.10755884E-02,3.75977E+00
9.10757716E-02,3.95508E+00
9.10759548E-02,3.66211E+00
9.10761380E-02,3.95508E+00
9.10763212E-02,3.85742E+00
9.10765044E-02,3.85742E+00
9.10766876E-02,4.05273E+00
9.10768708E-02,3.56445E+00
9.10770540E-02,3.85742E+00
9.10772372E-02,3.56445E+00
9.10774204E-02,3.66211E+00
9.10776036E-02,4.05273E+00
9.10777868E-02,3.75977E+00
9.10779700E-02,3.85742E+00
9.10781532E-02,4.05273E+00
9.10783364E-02,3.85742E+00
9.10785196E-02,3.75977E+00
9.10787028E-02,3.66211E+00
9.10788860E-02,3.66211E+00
9.10790692E-02,3.95508E+00
9.10792524E-02,3.66211E+00
9.10794356E-02,3.85742E+00
9.10796188E-02,3.36914E+00
9.10798020E-02,3.75977E+00
9.10799852E-02,3.36914E+00
9.10801684E-02,3.75977E+00
9.10803516E-02,3.56445E+00
9.10805348E-02,4.05273E+00
9.10807180E-02,3.56445E+00
9.10809012E-02,3.75977E+00
9.10810844E-02,3.36914E+00
9.10812676E-02,3.46680E+00
9.10814508E-02,3.85742E+00
9.10816340E-02,3.95508E+00
9.10818172E-02,3.95508E+00
9.10820004E-02,3.66211E+00
9.10821836E-02,3.56445E+00
9.10823668E-02,3.85742E+00
9.10825500E-02,3.66211E+00
9.10827332E-02,3.75977E+00
9.10829164E-02,3.85742E+00
9.10830996E-02,3.95508E+00
9.10832828E-02,3.95508E+00
9.10834660E-02,4.05273E+00
9.10836492E-02,3.66211E+00
9.10838324E-02,3.56445E+00
9.10840156E-02,3.66211E+00
9.10841988E-02,3.66211E+00
9.10843820E-02,3.56445E+00
9.10845652E-02,3.36914E+00
9.10847484E-02,3.75977E+00
9.10849316E-02,3.56445E+00
9.10851148E-02,3.95508E+00
9.10852980E-02,3.56445E+00
9.10854812E-02,3.95508E+00
9.10856644E-02,3.56445E+00
9.10858476E-02,3.36914E+00
9.10860308E-02,3.75977E+00
9.10862140E-02,3.36914E+00
9.10863972E-02,3.46680E+00
9.10865804E-02,3.56445E+00
9.10867636E-02,3.56445E+00
9.10869468E-02,3.75977E+00
9.10871300E-02,3.95508E+00
9.10873132E-02,3.46680E+00
9.10874964E-02,3.95508E+00
9.10876796E-02,3.56445E+00
9.10878628E-02,3.66211E+00
9.10880460E-02,3.56445E+00
9.10882292E-02,3.75977E+00
9.10884124E-02,3.75977E+00
9.10885956E-02,3.85742E+00
9.10887788E-02,3.85742E+00
9.10889620E-02,3.75977E+00
9.10891452E-02,3.66211E+00
9.10893284E-02,3.85742E+00
9.10895116E-02,3.85742E+00
9.10896948E-02,3.66211E+00
9.10898780E-02,3.95508E+00
9.10900612E-02,3.95508E+00
9.10902444E-02,3.85742E+00
9.10904276E-02,3.46680E+00
9.10906108E-02,3.07617E+00
9.10907940E-02,3.85742E+00
9.10909772E-02,3.56445E+00
9.10911604E-02,4.24805E+00
9.10913436E-02,3.66211E+00
9.10915268E-02,3.46680E+00
9.10917100E-02,3.66211E+00
9.10918932E-02,3.56445E+00
9.10920764E-02,3.75977E+00
9.10922596E-02,3.56445E+00
9.10924428E-02,3.95508E+00
9.10926260E-02,3.95508E+00
9.10928092E-02,3.66211E+00
9.10929924E-02,3.75977E+00
9.10931756E-02,3.66211E+00
9.10933588E-02,3.66211E+00
9.10935420E-02,3.75977E+00
9.10937252E-02,4.05273E+00
9.10939084E-02,3.75977E+00
9.10940916E-02,4.24805E+00
9.10942748E-02,3.75977E+00
9.10944580E-02,3.75977E+00
9.10946412E-02,3.95508E+00
9.10948244E-02,3.66211E+00
9.10950076E-02,3.85742E+00
9.10951908E-02,3.56445E+00
9.10953740E-02,3.66211E+00
9.10955572E-02,3.85742E+00
9.10957404E-02,3.95508E+00
9.10959236E-02,3.17383E+00
9.10961068E-02,3.75977E+00
9.10962900E-02,3.56445E+00
9.10964732E-02,3.17383E+00
9.10966564E-02,3.46680E+00
9.10968396E-02,3.85742E+00
9.10970228E-02,3.46680E+00
9.10972060E-02,3.46680E+00
9.10973892E-02,3.85742E+00
9.10975724E-02,3.36914E+00
9.10977556E-02,3.56445E+00
9.10979388E-02,3.56445E+00
9.10981220E-02,4.15039E+00
9.10983052E-02,3.75977E+00
9.10984884E-02,3.66211E+00
9.10986716E-02,3.75977E+00
9.10988548E-02,3.75977E+00
9.10990380E-02,3.46680E+00
9.10992212E-02,3.46680E+00
9.10994044E-02,3.66211E+00
9.10995876E-02,3.27148E+00
9.10997708E-02,3.85742E+00
9.10999540E-02,3.27148E+00
9.11001372E-02,3.56445E+00
9.11003204E-02,3.66211E+00
9.11005036E-02,3.85742E+00
9.11006868E-02,3.56445E+00
9.11008700E-02,3.56445E+00
9.11010532E-02,3.75977E+00
9.11012364E-02,3.56445E+00
9.11014196E-02,3.56445E+00
9.11016028E-02,3.75977E+00
9.11017860E-02,3.75977E+00
9.11019692E-02,3.46680E+00
9.11021524E-02,3.36914E+00
9.11023356E-02,3.85742E+00
9.11025188E-02,3.46680E+00
9.11027020E-02,3.66211E+00
9.11028852E-02,4.15039E+00
9.11030684E-02,3.85742E+00
9.11032516E-02,3.46680E+00
9.11034348E-02,3.75977E+00
9.11036180E-02,3.27148E+00
9.11038012E-02,3.46680E+00
9.11039844E-02,4.15039E+00
9.11041676E-02,3.85742E+00
9.11043508E-02,3.95508E+00
9.11045340E-02,3.66211E+00
9.11047172E-02,3.75977E+00
9.11049004E-02,3.46680E+00
9.11050836E-02,3.75977E+00
9.11052668E-02,3.56445E+00
9.11054500E-02,3.66211E+00
9.11056332E-02,3.27148E+00
9.11058164E-02,3.75977E+00
9.11059996E-02,3.56445E+00
9.11061828E-02,3.66211E+00
9.11063660E-02,3.56445E+00
9.11065492E-02,3.46680E+00
9.11067324E-02,4.05273E+00
9.11069156E-02,3.95508E+00
9.11070988E-02,3.66211E+00
9.11072820E-02,3.85742E+00
9.11074652E-02,3.66211E+00
9.11076484E-02,3.66211E+00
9.11078316E-02,3.27148E+00
9.11080148E-02,3.56445E+00
9.11081980E-02,3.46680E+00
9.11083812E-02,3.75977E+00
9.11085644E-02,3.46680E+00
9.11087476E-02,3.66211E+00
9.11089308E-02,3.66211E+00
9.11091140E-02,4.05273E+00
9.11092972E-02,3.56445E+00
9.11094804E-02,3.56445E+00
9.11096636E-02,4.05273E+00
9.11098468E-02,3.46680E+00
9.11100300E-02,3.66211E+00
9.11102132E-02,3.36914E+00
9.11103964E-02,3.85742E+00
9.11105796E-02,3.36914E+00
9.11107628E-02,3.46680E+00
9.11109460E-02,3.56445E+00
9.11111292E-02,3.36914E+00
9.11113124E-02,3.46680E+00
9.11114956E-02,3.75977E+00
9.11116788E-02,3.36914E+00
9.11118620E-02,3.56445E+00
9.11120452E-02,3.46680E+00
9.11122284E-02,3.36914E+00
9.11124116E-02,3.27148E+00
9.11125948E-02,3.36914E+00
9.11127780E-02,3.75977E+00
9.11129612E-02,3.66211E+00
9.11131444E-02,3.27148E+00
9.11133276E-02,3.66211E+00
9.11135108E-02,3.66211E+00
9.11136940E-02,3.36914E+00
9.11138772E-02,3.75977E+00
9.11140604E-02,3.27148E+00
9.11142436E-02,3.36914E+00
9.11144268E-02,3.36914E+00
9.11146100E-02,4.15039E+00
9.11147932E-02,3.85742E+00
9.11149764E-02,3.75977E+00
9.11151596E-02,3.66211E+00
9.11153428E-02,3.56445E+00
9.11155260E-02,3.56445E+00
9.11157092E-02,3.95508E+00
9.11158924E-02,3.66211E+00
9.11160756E-02,3.56445E+00
9.11162588E-02,3.66211E+00
9.11164420E-02,3.75977E+00
9.11166252E-02,3.66211E+00
9.11168084E-02,3.66211E+00
9.11169916E-02,3.56445E+00
9.11171748E-02,3.27148E+00
9.11173580E-02,3.66211E+00
9.11175412E-02,3.36914E+00
9.11177244E-02,3.46680E+00
9.11179076E-02,3.75977E+00
9.11180908E-02,3.36914E+00
9.11182740E-02,4.05273E+00
9.11184572E-02,3.36914E+00
9.11186404E-02,3.46680E+00
9.11188236E-02,3.17383E+00
9.11190068E-02,4.05273E+00
9.11191900E-02,3.56445E+00
9.11193732E-02,3.75977E+00
9.11195564E-02,3.46680E+00
9.11197396E-02,3.36914E+00
9.11199228E-02,3.56445E+00
9.11201060E-02,3.95508E+00
9.11202892E-02,3.46680E+00
9.11204724E-02,3.36914E+00
9.11206556E-02,3.66211E+00
9.11208388E-02,4.15039E+00
9.11210220E-02,3.56445E+00
9.11212052E-02,3.75977E+00
9.11213884E-02,3.17383E+00
9.11215716E-02,3.66211E+00
9.11217548E-02,3.46680E+00
9.11219380E-02,3.46680E+00
9.11221212E-02,3.27148E+00
9.11223044E-02,3.95508E+00
9.11224876E-02,3.27148E+00
9.11226708E-02,3.46680E+00
9.11228540E-02,3.66211E+00
9.11230372E-02,3.85742E+00
9.11232204E-02,3.56445E+00
9.11234036E-02,3.56445E+00
9.11235868E-02,3.75977E+00
9.11237700E-02,3.27148E+00
9.11239532E-02,3.36914E+00
9.11241364E-02,3.66211E+00
9.11243196E-02,3.66211E+00
9.11245028E-02,3.56445E+00
9.11246860E-02,3.66211E+00
9.11248692E-02,3.07617E+00
9.11250524E-02,3.07617E+00
9.11252356E-02,3.56445E+00
9.11254188E-02,3.27148E+00
9.11256020E-02,3.56445E+00
9.11257852E-02,3.85742E+00
9.11259684E-02,3.75977E+00
9.11261516E-02,3.56445E+00
9.11263348E-02,3.27148E+00
9.11265180E-02,3.56445E+00
9.11267012E-02,3.56445E+00
9.11268844E-02,3.46680E+00
9.11270676E-02,3.66211E+00
9.11272508E-02,3.75977E+00
9.11274340E-02,3.07617E+00
9.11276172E-02,3.56445E+00
9.11278004E-02,3.66211E+00
9.11279836E-02,3.56445E+00
9.11281668E-02,3.46680E+00
9.11283500E-02,3.56445E+00
9.11285332E-02,3.46680E+00
9.11287164E-02,3.36914E+00
9.11288996E-02,3.75977E+00
9.11290828E-02,3.75977E+00
9.11292660E-02,3.66211E+00
9.11294492E-02,3.36914E+00
9.11296324E-02,3.66211E+00
9.11298156E-02,3.56445E+00
9.11299988E-02,3.46680E+00
9.11301820E-02,3.27148E+00
9.11303652E-02,3.46680E+00
9.11305484E-02,3.56445E+00
9.11307316E-02,3.27148E+00
9.11309148E-02,3.56445E+00
9.11310980E-02,3.56445E+00
9.11312812E-02,3.95508E+00
9.11314644E-02,3.36914E+00
9.11316476E-02,3.56445E+00
9.11318308E-02,3.36914E+00
9.11320140E-02,3.95508E+00
9.11321972E-02,3.46680E+00
9.11323804E-02,3.75977E+00
9.11325636E-02,3.66211E+00
9.11327468E-02,3.66211E+00
9.11329300E-02,3.66211E+00
9.11331132E-02,2.97852E+00
9.11332964E-02,3.85742E+00
9.11334796E-02,3.46680E+00
9.11336628E-02,3.27148E+00
9.11338460E-02,3.85742E+00
9.11340292E-02,3.56445E+00
9.11342124E-02,3.85742E+00
9.11343956E-02,3.17383E+00
9.11345788E-02,3.46680E+00
9.11347620E-02,3.85742E+00
9.11349452E-02,3.85742E+00
9.11351284E-02,3.56445E+00
9.11353116E-02,3.75977E+00
9.11354948E-02,3.95508E+00
9.11356780E-02,3.75977E+00
9.11358612E-02,3.66211E+00
9.11360444E-02,3.75977E+00
9.11362276E-02,3.46680E+00
9.11364108E-02,3.56445E+00
9.11365940E-02,3.56445E+00
9.11367772E-02,3.75977E+00
9.11369604E-02,2.97852E+00
9.11371436E-02,3.46680E+00
9.11373268E-02,3.56445E+00
9.11375100E-02,3.46680E+00
9.11376932E-02,3.46680E+00
9.11378764E-02,3.46680E+00
9.11380596E-02,3.66211E+00
9.11382428E-02,3.66211E+00
9.11384260E-02,3.85742E+00
9.11386092E-02,3.46680E+00
9.11387924E-02,3.66211E+00
9.11389756E-02,3.27148E+00
9.11391588E-02,3.36914E+00
9.11393420E-02,3.75977E+00
9.11395252E-02,3.75977E+00
9.11397084E-02,3.27148E+00
9.11398916E-02,3.56445E+00
9.11400748E-02,3.46680E+00
9.11402580E-02,3.46680E+00
9.11404412E-02,3.75977E+00
9.11406244E-02,3.36914E+00
9.11408076E-02,3.75977E+00
9.11409908E-02,3.17383E+00
9.11411740E-02,3.36914E+00
9.11413572E-02,3.95508E+00
9.11415404E-02,3.46680E+00
9.11417236E-02,3.56445E+00
9.11419068E-02,3.66211E+00
9.11420900E-02,3.75977E+00
9.11422732E-02,3.46680E+00
9.11424564E-02,3.27148E+00
9.11426396E-02,3.56445E+00
9.11428228E-02,3.56445E+00
9.11430060E-02,3.85742E+00
9.11431892E-02,3.27148E+00
9.11433724E-02,3.56445E+00
9.11435556E-02,3.95508E+00
9.11437388E-02,3.36914E+00
9.11439220E-02,3.85742E+00
9.11441052E-02,3.46680E+00
9.11442884E-02,3.17383E+00
9.11444716E-02,3.66211E+00
9.11446548E-02,3.66211E+00
9.11448380E-02,3.46680E+00
9.11450212E-02,3.46680E+00
9.11452044E-02,3.85742E+00
9.11453876E-02,3.66211E+00
9.11455708E-02,3.17383E+00
9.11457540E-02,3.56445E+00
9.11459372E-02,3.56445E+00
9.11461204E-02,3.36914E+00
9.11463036E-02,3.07617E+00
9.11464868E-02,3.56445E+00
9.11466700E-02,3.36914E+00
9.11468532E-02,3.75977E+00
9.11470364E-02,3.46680E+00
9.11472196E-02,3.56445E+00
9.11474028E-02,3.46680E+00
9.11475860E-02,3.46680E+00
9.11477692E-02,3.46680E+00
9.11479524E-02,3.07617E+00
9.11481356E-02,3.46680E+00
9.11483188E-02,3.66211E+00
9.11485020E-02,3.56445E+00
9.11486852E-02,3.95508E+00
9.11488684E-02,3.36914E+00
9.11490516E-02,3.27148E+00
9.11492348E-02,2.97852E+00
9.11494180E-02,3.56445E+00
9.11496012E-02,3.46680E+00
9.11497844E-02,3.75977E+00
9.11499676E-02,3.27148E+00
9.11501508E-02,3.46680E+00
9.11503340E-02,3.27148E+00
9.11505172E-02,3.27148E+00
9.11507004E-02,3.36914E+00
9.11508836E-02,3.46680E+00
9.11510668E-02,3.46680E+00
9.11512500E-02,3.56445E+00
9.11514332E-02,3.85742E+00
9.11516164E-02,3.75977E+00
9.11517996E-02,3.17383E+00
9.11519828E-02,3.36914E+00
9.11521660E-02,3.46680E+00
9.11523492E-02,3.36914E+00
9.11525324E-02,3.75977E+00
9.11527156E-02,3.85742E+00
9.11528988E-02,3.56445E+00
9.11530820E-02,3.66211E+00
9.11532652E-02,3.17383E+00
9.11534484E-02,3.36914E+00
9.11536316E-02,3.66211E+00
9.11538148E-02,3.46680E+00
9.11539980E-02,3.36914E+00
9.11541812E-02,3.36914E+00
9.11543644E-02,3.56445E+00
9.11545476E-02,3.66211E+00
9.11547308E-02,3.66211E+00
9.11549140E-02,3.95508E+00
9.11550972E-02,3.27148E+00
9.11552804E-02,3.75977E+00
9.11554636E-02,3.46680E+00
9.11556468E-02,3.75977E+00
9.11558300E-02,3.17383E+00
9.11560132E-02,3.75977E+00
9.11561964E-02,3.46680E+00
9.11563796E-02,3.27148E+00
9.11565628E-02,3.36914E+00
9.11567460E-02,3.36914E+00
9.11569292E-02,3.46680E+00
9.11571124E-02,3.56445E+00
9.11572956E-02,3.95508E+00
9.11574788E-02,3.36914E+00
9.11576620E-02,3.56445E+00
9.11578452E-02,3.27148E+00
9.11580284E-02,3.85742E+00
9.11582116E-02,3.75977E+00
9.11583948E-02,3.46680E+00
9.11585780E-02,3.36914E+00
9.11587612E-02,4.05273E+00
9.11589444E-02,3.56445E+00
9.11591276E-02,3.75977E+00
9.11593108E-02,3.46680E+00
9.11594940E-02,3.75977E+00
9.11596772E-02,3.27148E+00
9.11598604E-02,3.56445E+00
9.11600436E-02,3.36914E+00
9.11602268E-02,3.17383E+00
9.11604100E-02,3.75977E+00
9.11605932E-02,3.36914E+00
9.11607764E-02,3.36914E+00
9.11609596E-02,3.27148E+00
9.11611428E-02,3.75977E+00
9.11613260E-02,3.17383E+00
9.11615092E-02,3.56445E+00
9.11616924E-02,3.56445E+00
9.11618756E-02,3.95508E+00
9.11620588E-02,3.46680E+00
9.11622420E-02,3.85742E+00
9.11624252E-02,3.66211E+00
9.11626084E-02,3.56445E+00
9.11627916E-02,3.07617E+00
9.11629748E-02,3.46680E+00
9.11631580E-02,3.27148E+00
9.11633412E-02,4.05273E+00
9.11635244E-02,3.36914E+00
9.11637076E-02,3.46680E+00
9.11638908E-02,3.46680E+00
9.11640740E-02,3.56445E+00
9.11642572E-02,3.56445E+00
9.11644404E-02,3.85742E+00
9.11646236E-02,3.46680E+00
9.11648068E-02,3.27148E+00
9.11649900E-02,3.66211E+00
9.11651732E-02,2.97852E+00
9.11653564E-02,3.56445E+00
9.11655396E-02,3.85742E+00
9.11657228E-02,3.66211E+00
9.11659060E-02,3.56445E+00
9.11660892E-02,3.46680E+00
9.11662724E-02,3.46680E+00
9.11664556E-02,3.46680E+00
9.11666388E-02,3.27148E+00
9.11668220E-02,3.85742E+00
9.11670052E-02,3.75977E+00
9.11671884E-02,3.56445E+00
9.11673716E-02,3.07617E+00
9.11675548E-02,3.66211E+00
9.11677380E-02,3.17383E+00
9.11679212E-02,3.46680E+00
9.11681044E-02,3.85742E+00
9.11682876E-02,3.36914E+00
9.11684708E-02,3.75977E+00
9.11686540E-02,3.56445E+00
9.11688372E-02,3.36914E+00
9.11690204E-02,3.66211E+00
9.11692036E-02,3.66211E+00
9.11693868E-02,3.46680E+00
9.11695700E-02,3.56445E+00
9.11697532E-02,3.56445E+00
9.11699364E-02,3.17383E+00
9.11701196E-02,3.27148E+00
9.11703028E-02,3.56445E+00
9.11704860E-02,3.66211E+00
9.11706692E-02,3.95508E+00
9.11708524E-02,3.85742E+00
9.11710356E-02,4.05273E+00
9.11712188E-02,3.75977E+00
9.11714020E-02,3.56445E+00
9.11715852E-02,3.46680E+00
9.11717684E-02,3.56445E+00
9.11719516E-02,3.36914E+00
9.11721348E-02,3.46680E+00
9.11723180E-02,3.85742E+00
9.11725012E-02,3.66211E+00
9.11726844E-02,3.66211E+00
9.11728676E-02,3.85742E+00
9.11730508E-02,4.05273E+00
9.11732340E-02,3.56445E+00
9.11734172E-02,3.95508E+00
9.11736004E-02,2.88086E+00
9.11737836E-02,3.56445E+00
9.11739668E-02,3.56445E+00
9.11741500E-02,3.36914E+00
9.11743332E-02,3.66211E+00
9.11745164E-02,3.56445E+00
9.11746996E-02,3.46680E+00
9.11748828E-02,3.27148E+00
9.11750660E-02,3.27148E+00
9.11752492E-02,3.27148E+00
9.11754324E-02,3.27148E+00
9.11756156E-02,3.66211E+00
9.11757988E-02,3.85742E+00
9.11759820E-02,3.17383E+00
9.11761652E-02,3.85742E+00
9.11763484E-02,3.66211E+00
9.11765316E-02,3.56445E+00
9.11767148E-02,3.46680E+00
9.11768980E-02,3.17383E+00
9.11770812E-02,3.46680E+00
9.11772644E-02,3.36914E+00
9.11774476E-02,3.27148E+00
9.11776308E-02,3.27148E+00
9.11778140E-02,3.36914E+00
9.11779972E-02,3.66211E+00
9.11781804E-02,3.66211E+00
9.11783636E-02,3.36914E+00
9.11785468E-02,3.66211E+00
9.11787300E-02,3.75977E+00
9.11789132E-02,3.46680E+00
9.11790964E-02,3.36914E+00
9.11792796E-02,3.46680E+00
9.11794628E-02,3.56445E+00
9.11796460E-02,3.75977E+00
9.11798292E-02,3.75977E+00
9.11800124E-02,3.66211E+00
9.11801956E-02,3.56445E+00
9.11803788E-02,3.46680E+00
9.11805620E-02,3.46680E+00
9.11807452E-02,3.36914E+00
9.11809284E-02,3.95508E+00
9.11811116E-02,3.36914E+00
9.11812948E-02,3.75977E+00
9.11814780E-02,3.75977E+00
9.11816612E-02,3.36914E+00
9.11818444E-02,3.46680E+00
9.11820276E-02,3.56445E+00
9.11822108E-02,3.27148E+00
9.11823940E-02,3.56445E+00
9.11825772E-02,3.75977E+00
9.11827604E-02,3.46680E+00
9.11829436E-02,3.75977E+00
9.11831268E-02,3.75977E+00
9.11833100E-02,3.66211E+00
9.11834932E-02,3.75977E+00
9.11836764E-02,3.46680E+00
9.11838596E-02,3.36914E+00
9.11840428E-02,3.75977E+00
9.11842260E-02,4.05273E+00
9.11844092E-02,3.75977E+00
9.11845924E-02,3.56445E+00
9.11847756E-02,3.46680E+00
9.11849588E-02,3.27148E+00
9.11851420E-02,3.66211E+00
9.11853252E-02,3.07617E+00
