in s,C1 in V
1.005419684E-01,-5.30273E-01
1.005419776E-01,-5.28320E-01
1.005419868E-01,-5.24414E-01
1.005419960E-01,-5.26367E-01
1.005420052E-01,-5.28320E-01
1.005420144E-01,-5.24414E-01
1.005420236E-01,-5.26367E-01
1.005420328E-01,-5.20508E-01
1.005420420E-01,-5.30273E-01
1.005420512E-01,-5.24414E-01
1.005420604E-01,-5.30273E-01
1.005420696E-01,-5.26367E-01
1.005420788E-01,-5.26367E-01
1.005420880E-01,-5.28320E-01
1.005420972E-01,-5.26367E-01
1.005421064E-01,-5.24414E-01
1.005421156E-01,-5.20508E-01
1.005421248E-01,-5.26367E-01
1.005421340E-01,-5.26367E-01
1.005421432E-01,-5.30273E-01
1.005421524E-01,-5.24414E-01
1.005421616E-01,-5.30273E-01
1.005421708E-01,-5.26367E-01
1.005421800E-01,-5.26367E-01
1.005421892E-01,-5.30273E-01
1.005421984E-01,-5.34180E-01
1.005422076E-01,-5.28320E-01
1.005422168E-01,-5.28320E-01
1.005422260E-01,-5.30273E-01
1.005422352E-01,-5.34180E-01
1.005422444E-01,-5.30273E-01
1.005422536E-01,-5.34180E-01
1.005422628E-01,-5.34180E-01
1.005422720E-01,-5.18555E-01
1.005422812E-01,-5.26367E-01
1.005422904E-01,-5.32227E-01
1.005422996E-01,-5.24414E-01
1.005423088E-01,-5.24414E-01
1.005423180E-01,-5.26367E-01
1.005423272E-01,-5.26367E-01
1.005423364E-01,-5.28320E-01
1.005423456E-01,-5.30273E-01
1.005423548E-01,-5.26367E-01
1.005423640E-01,-5.30273E-01
1.005423732E-01,-5.30273E-01
1.005423824E-01,-5.30273E-01
1.005423916E-01,-5.28320E-01
1.005424008E-01,-5.20508E-01
1.005424100E-01,-5.18555E-01
1.005424192E-01,-5.28320E-01
1.005424284E-01,-5.22461E-01
1.005424376E-01,-5.24414E-01
1.005424468E-01,-5.32227E-01
1.005424560E-01,-5.26367E-01
1.005424652E-01,-5.32227E-01
1.005424744E-01,-5.28320E-01
1.005424836E-01,-5.36133E-01
1.005424928E-01,-5.30273E-01
1.005425020E-01,-5.30273E-01
1.005425112E-01,-5.38086E-01
1.005425204E-01,-5.24414E-01
1.005425296E-01,-5.28320E-01
1.005425388E-01,-5.24414E-01
1.005425480E-01,-5.34180E-01
1.005425572E-01,-5.28320E-01
1.005425664E-01,-5.22461E-01
1.005425756E-01,-5.28320E-01
1.005425848E-01,-5.32227E-01
1.005425940E-01,-5.26367E-01
1.005426032E-01,-5.22461E-01
1.005426124E-01,-5.20508E-01
1.005426216E-01,-5.36133E-01
1.005426308E-01,-5.32227E-01
1.005426400E-01,-5.30273E-01
1.005426492E-01,-5.20508E-01
1.005426584E-01,-5.24414E-01
1.005426676E-01,-5.34180E-01
1.005426768E-01,-5.22461E-01
1.005426860E-01,-5.30273E-01
1.005426952E-01,-5.26367E-01
1.005427044E-01,-5.22461E-01
1.005427136E-01,-5.22461E-01
1.005427228E-01,-5.30273E-01
1.005427320E-01,-5.32227E-01
1.005427412E-01,-5.20508E-01
1.005427504E-01,-5.28320E-01
1.005427596E-01,-5.22461E-01
1.005427688E-01,-5.26367E-01
1.005427780E-01,-5.32227E-01
1.005427872E-01,-5.34180E-01
1.005427964E-01,-5.26367E-01
1.005428056E-01,-5.30273E-01
1.005428148E-01,-5.34180E-01
1.005428240E-01,-5.32227E-01
1.005428332E-01,-5.22461E-01
1.005428424E-01,-5.28320E-01
1.005428516E-01,-5.26367E-01
1.005428608E-01,-5.32227E-01
1.005428700E-01,-5.28320E-01
1.005428792E-01,-5.34180E-01
1.005428884E-01,-5.22461E-01
1.005428976E-01,-5.16602E-01
1.005429068E-01,-5.26367E-01
1.005429160E-01,-5.16602E-01
1.005429252E-01,-5.34180E-01
1.005429344E-01,-5.28320E-01
1.005429436E-01,-5.22461E-01
1.005429528E-01,-5.26367E-01
1.005429620E-01,-5.22461E-01
1.005429712E-01,-5.32227E-01
1.005429804E-01,-5.30273E-01
1.005429896E-01,-5.26367E-01
1.005429988E-01,-5.30273E-01
1.005430080E-01,-5.28320E-01
1.005430172E-01,-5.24414E-01
1.005430264E-01,-5.28320E-01
1.005430356E-01,-5.22461E-01
1.005430448E-01,-5.22461E-01
1.005430540E-01,-5.26367E-01
1.005430632E-01,-5.32227E-01
1.005430724E-01,-5.16602E-01
1.005430816E-01,-5.22461E-01
1.005430908E-01,-5.22461E-01
1.005431000E-01,-5.28320E-01
1.005431092E-01,-5.30273E-01
1.005431184E-01,-5.20508E-01
1.005431276E-01,-5.26367E-01
1.005431368E-01,-5.20508E-01
1.005431460E-01,-5.18555E-01
1.005431552E-01,-5.26367E-01
1.005431644E-01,-5.20508E-01
1.005431736E-01,-5.30273E-01
1.005431828E-01,-5.26367E-01
1.005431920E-01,-5.20508E-01
1.005432012E-01,-5.32227E-01
1.005432104E-01,-5.20508E-01
1.005432196E-01,-5.32227E-01
1.005432288E-01,-5.26367E-01
1.005432380E-01,-5.24414E-01
1.005432472E-01,-5.28320E-01
1.005432564E-01,-5.22461E-01
1.005432656E-01,-5.32227E-01
1.005432748E-01,-5.24414E-01
1.005432840E-01,-5.28320E-01
1.005432932E-01,-5.20508E-01
1.005433024E-01,-5.24414E-01
1.005433116E-01,-5.22461E-01
1.005433208E-01,-5.28320E-01
1.005433300E-01,-5.24414E-01
1.005433392E-01,-5.24414E-01
1.005433484E-01,-5.26367E-01
1.005433576E-01,-5.30273E-01
1.005433668E-01,-5.22461E-01
1.005433760E-01,-5.36133E-01
1.005433852E-01,-5.28320E-01
1.005433944E-01,-5.24414E-01
1.005434036E-01,-5.22461E-01
1.005434128E-01,-5.20508E-01
1.005434220E-01,-5.26367E-01
1.005434312E-01,-5.26367E-01
1.005434404E-01,-5.26367E-01
1.005434496E-01,-5.24414E-01
1.005434588E-01,-5.20508E-01
1.005434680E-01,-5.30273E-01
1.005434772E-01,-5.30273E-01
1.005434864E-01,-5.32227E-01
1.005434956E-01,-5.24414E-01
1.005435048E-01,-5.32227E-01
1.005435140E-01,-5.28320E-01
1.005435232E-01,-5.28320E-01
1.005435324E-01,-5.22461E-01
1.005435416E-01,-5.28320E-01
1.005435508E-01,-5.16602E-01
1.005435600E-01,-5.28320E-01
1.005435692E-01,-5.32227E-01
1.005435784E-01,-5.30273E-01
1.005435876E-01,-5.26367E-01
1.005435968E-01,-5.22461E-01
1.005436060E-01,-5.28320E-01
1.005436152E-01,-5.22461E-01
1.005436244E-01,-5.32227E-01
1.005436336E-01,-5.26367E-01
1.005436428E-01,-5.34180E-01
1.005436520E-01,-5.30273E-01
1.005436612E-01,-5.24414E-01
1.005436704E-01,-5.34180E-01
1.005436796E-01,-5.26367E-01
1.005436888E-01,-5.22461E-01
1.005436980E-01,-5.24414E-01
1.005437072E-01,-5.20508E-01
1.005437164E-01,-5.41992E-01
1.005437256E-01,-5.24414E-01
1.005437348E-01,-5.32227E-01
1.005437440E-01,-5.20508E-01
1.005437532E-01,-5.28320E-01
1.005437624E-01,-5.26367E-01
1.005437716E-01,-5.26367E-01
1.005437808E-01,-5.30273E-01
1.005437900E-01,-5.28320E-01
1.005437992E-01,-5.30273E-01
1.005438084E-01,-5.36133E-01
1.005438176E-01,-5.24414E-01
1.005438268E-01,-5.38086E-01
1.005438360E-01,-5.18555E-01
1.005438452E-01,-5.30273E-01
1.005438544E-01,-5.26367E-01
1.005438636E-01,-5.28320E-01
1.005438728E-01,-5.34180E-01
1.005438820E-01,-5.20508E-01
1.005438912E-01,-5.28320E-01
1.005439004E-01,-5.28320E-01
1.005439096E-01,-5.22461E-01
1.005439188E-01,-5.26367E-01
1.005439280E-01,-5.28320E-01
1.005439372E-01,-5.32227E-01
1.005439464E-01,-5.28320E-01
1.005439556E-01,-5.34180E-01
1.005439648E-01,-5.28320E-01
1.005439740E-01,-5.32227E-01
1.005439832E-01,-5.32227E-01
1.005439924E-01,-5.18555E-01
1.005440016E-01,-5.26367E-01
1.005440108E-01,-5.14648E-01
1.005440200E-01,-5.24414E-01
1.005440292E-01,-5.36133E-01
1.005440384E-01,-5.32227E-01
1.005440476E-01,-5.36133E-01
1.005440568E-01,-5.30273E-01
1.005440660E-01,-5.30273E-01
1.005440752E-01,-5.24414E-01
1.005440844E-01,-5.20508E-01
1.005440936E-01,-5.26367E-01
1.005441028E-01,-5.18555E-01
1.005441120E-01,-5.40039E-01
1.005441212E-01,-5.26367E-01
1.005441304E-01,-5.26367E-01
1.005441396E-01,-5.30273E-01
1.005441488E-01,-5.24414E-01
1.005441580E-01,-5.24414E-01
1.005441672E-01,-5.28320E-01
1.005441764E-01,-5.28320E-01
1.005441856E-01,-5.32227E-01
1.005441948E-01,-5.20508E-01
1.005442040E-01,-5.38086E-01
1.005442132E-01,-5.22461E-01
1.005442224E-01,-5.20508E-01
1.005442316E-01,-5.28320E-01
1.005442408E-01,-5.32227E-01
1.005442500E-01,-5.34180E-01
1.005442592E-01,-5.26367E-01
1.005442684E-01,-5.24414E-01
1.005442776E-01,-5.36133E-01
1.005442868E-01,-5.24414E-01
1.005442960E-01,-5.32227E-01
1.005443052E-01,-5.30273E-01
1.005443144E-01,-5.28320E-01
1.005443236E-01,-5.30273E-01
1.005443328E-01,-5.24414E-01
1.005443420E-01,-5.36133E-01
1.005443512E-01,-5.26367E-01
1.005443604E-01,-5.28320E-01
1.005443696E-01,-5.22461E-01
1.005443788E-01,-5.22461E-01
1.005443880E-01,-5.34180E-01
1.005443972E-01,-5.22461E-01
1.005444064E-01,-5.24414E-01
1.005444156E-01,-5.34180E-01
1.005444248E-01,-5.32227E-01
1.005444340E-01,-5.28320E-01
1.005444432E-01,-5.22461E-01
1.005444524E-01,-5.32227E-01
1.005444616E-01,-5.34180E-01
1.005444708E-01,-5.30273E-01
1.005444800E-01,-5.26367E-01
1.005444892E-01,-5.34180E-01
1.005444984E-01,-5.32227E-01
1.005445076E-01,-5.24414E-01
1.005445168E-01,-5.24414E-01
1.005445260E-01,-5.28320E-01
1.005445352E-01,-5.22461E-01
1.005445444E-01,-5.34180E-01
1.005445536E-01,-5.24414E-01
1.005445628E-01,-5.40039E-01
1.005445720E-01,-5.24414E-01
1.005445812E-01,-5.24414E-01
1.005445904E-01,-5.28320E-01
1.005445996E-01,-5.26367E-01
1.005446088E-01,-5.36133E-01
1.005446180E-01,-5.28320E-01
1.005446272E-01,-5.34180E-01
1.005446364E-01,-5.28320E-01
1.005446456E-01,-5.26367E-01
1.005446548E-01,-5.24414E-01
1.005446640E-01,-5.30273E-01
1.005446732E-01,-5.30273E-01
1.005446824E-01,-5.26367E-01
1.005446916E-01,-5.34180E-01
1.005447008E-01,-5.28320E-01
1.005447100E-01,-5.22461E-01
1.005447192E-01,-5.30273E-01
1.005447284E-01,-5.28320E-01
1.005447376E-01,-5.24414E-01
1.005447468E-01,-5.32227E-01
1.005447560E-01,-5.28320E-01
1.005447652E-01,-5.32227E-01
1.005447744E-01,-5.16602E-01
1.005447836E-01,-5.24414E-01
1.005447928E-01,-5.30273E-01
1.005448020E-01,-5.28320E-01
1.005448112E-01,-5.32227E-01
1.005448204E-01,-5.32227E-01
1.005448296E-01,-5.26367E-01
1.005448388E-01,-5.26367E-01
1.005448480E-01,-5.30273E-01
1.005448572E-01,-5.32227E-01
1.005448664E-01,-5.30273E-01
1.005448756E-01,-5.36133E-01
1.005448848E-01,-5.36133E-01
1.005448940E-01,-5.28320E-01
1.005449032E-01,-5.30273E-01
1.005449124E-01,-5.24414E-01
1.005449216E-01,-5.32227E-01
1.005449308E-01,-5.24414E-01
1.005449400E-01,-5.16602E-01
1.005449492E-01,-5.32227E-01
1.005449584E-01,-5.24414E-01
1.005449676E-01,-5.26367E-01
1.005449768E-01,-5.26367E-01
1.005449860E-01,-5.26367E-01
1.005449952E-01,-5.30273E-01
1.005450044E-01,-5.28320E-01
1.005450136E-01,-5.36133E-01
1.005450228E-01,-5.30273E-01
1.005450320E-01,-5.26367E-01
1.005450412E-01,-5.26367E-01
1.005450504E-01,-5.24414E-01
1.005450596E-01,-5.26367E-01
1.005450688E-01,-5.22461E-01
1.005450780E-01,-5.22461E-01
1.005450872E-01,-5.24414E-01
1.005450964E-01,-5.26367E-01
1.005451056E-01,-5.28320E-01
1.005451148E-01,-5.26367E-01
1.005451240E-01,-5.32227E-01
1.005451332E-01,-5.24414E-01
1.005451424E-01,-5.36133E-01
1.005451516E-01,-5.22461E-01
1.005451608E-01,-5.16602E-01
1.005451700E-01,-5.28320E-01
1.005451792E-01,-5.32227E-01
1.005451884E-01,-5.30273E-01
1.005451976E-01,-5.22461E-01
1.005452068E-01,-5.26367E-01
1.005452160E-01,-5.32227E-01
1.005452252E-01,-5.30273E-01
1.005452344E-01,-5.34180E-01
1.005452436E-01,-5.22461E-01
1.005452528E-01,-5.26367E-01
1.005452620E-01,-5.22461E-01
1.005452712E-01,-5.26367E-01
1.005452804E-01,-5.28320E-01
1.005452896E-01,-5.22461E-01
1.005452988E-01,-5.34180E-01
1.005453080E-01,-5.26367E-01
1.005453172E-01,-5.24414E-01
1.005453264E-01,-5.24414E-01
1.005453356E-01,-5.26367E-01
1.005453448E-01,-5.24414E-01
1.005453540E-01,-5.32227E-01
1.005453632E-01,-5.30273E-01
1.005453724E-01,-5.26367E-01
1.005453816E-01,-5.26367E-01
1.005453908E-01,-5.28320E-01
1.005454000E-01,-5.24414E-01
1.005454092E-01,-5.28320E-01
1.005454184E-01,-5.28320E-01
1.005454276E-01,-5.32227E-01
1.005454368E-01,-5.30273E-01
1.005454460E-01,-5.22461E-01
1.005454552E-01,-5.30273E-01
1.005454644E-01,-5.32227E-01
1.005454736E-01,-5.32227E-01
1.005454828E-01,-5.32227E-01
1.005454920E-01,-5.30273E-01
1.005455012E-01,-5.26367E-01
1.005455104E-01,-5.32227E-01
1.005455196E-01,-5.26367E-01
1.005455288E-01,-5.30273E-01
1.005455380E-01,-5.22461E-01
1.005455472E-01,-5.36133E-01
1.005455564E-01,-5.24414E-01
1.005455656E-01,-5.28320E-01
1.005455748E-01,-5.34180E-01
1.005455840E-01,-5.22461E-01
1.005455932E-01,-5.26367E-01
1.005456024E-01,-5.24414E-01
1.005456116E-01,-5.18555E-01
1.005456208E-01,-5.32227E-01
1.005456300E-01,-5.30273E-01
1.005456392E-01,-5.24414E-01
1.005456484E-01,-5.28320E-01
1.005456576E-01,-5.28320E-01
1.005456668E-01,-5.26367E-01
1.005456760E-01,-5.26367E-01
1.005456852E-01,-5.34180E-01
1.005456944E-01,-5.26367E-01
1.005457036E-01,-5.30273E-01
1.005457128E-01,-5.34180E-01
1.005457220E-01,-5.30273E-01
1.005457312E-01,-5.30273E-01
1.005457404E-01,-5.18555E-01
1.005457496E-01,-5.28320E-01
1.005457588E-01,-5.22461E-01
1.005457680E-01,-5.24414E-01
1.005457772E-01,-5.30273E-01
1.005457864E-01,-5.20508E-01
1.005457956E-01,-5.28320E-01
1.005458048E-01,-5.20508E-01
1.005458140E-01,-5.32227E-01
1.005458232E-01,-5.22461E-01
1.005458324E-01,-5.26367E-01
1.005458416E-01,-5.30273E-01
1.005458508E-01,-5.26367E-01
1.005458600E-01,-5.22461E-01
1.005458692E-01,-5.28320E-01
1.005458784E-01,-5.26367E-01
1.005458876E-01,-5.28320E-01
1.005458968E-01,-5.28320E-01
1.005459060E-01,-5.36133E-01
1.005459152E-01,-5.22461E-01
1.005459244E-01,-5.32227E-01
1.005459336E-01,-5.18555E-01
1.005459428E-01,-5.24414E-01
1.005459520E-01,-5.22461E-01
1.005459612E-01,-5.30273E-01
1.005459704E-01,-5.30273E-01
1.005459796E-01,-5.24414E-01
1.005459888E-01,-5.30273E-01
1.005459980E-01,-5.30273E-01
1.005460072E-01,-5.20508E-01
1.005460164E-01,-5.28320E-01
1.005460256E-01,-5.26367E-01
1.005460348E-01,-5.20508E-01
1.005460440E-01,-5.26367E-01
1.005460532E-01,-5.30273E-01
1.005460624E-01,-5.36133E-01
1.005460716E-01,-5.20508E-01
1.005460808E-01,-5.20508E-01
1.005460900E-01,-5.26367E-01
1.005460992E-01,-5.24414E-01
1.005461084E-01,-5.28320E-01
1.005461176E-01,-5.28320E-01
1.005461268E-01,-5.32227E-01
1.005461360E-01,-5.32227E-01
1.005461452E-01,-5.28320E-01
1.005461544E-01,-5.36133E-01
1.005461636E-01,-5.18555E-01
1.005461728E-01,-5.22461E-01
1.005461820E-01,-5.26367E-01
1.005461912E-01,-5.22461E-01
1.005462004E-01,-5.40039E-01
1.005462096E-01,-5.20508E-01
1.005462188E-01,-5.26367E-01
1.005462280E-01,-5.30273E-01
1.005462372E-01,-5.24414E-01
1.005462464E-01,-5.30273E-01
1.005462556E-01,-5.26367E-01
1.005462648E-01,-5.30273E-01
1.005462740E-01,-5.26367E-01
1.005462832E-01,-5.24414E-01
1.005462924E-01,-5.30273E-01
1.005463016E-01,-5.20508E-01
1.005463108E-01,-5.28320E-01
1.005463200E-01,-5.30273E-01
1.005463292E-01,-5.34180E-01
1.005463384E-01,-5.30273E-01
1.005463476E-01,-5.30273E-01
1.005463568E-01,-5.30273E-01
1.005463660E-01,-5.30273E-01
1.005463752E-01,-5.32227E-01
1.005463844E-01,-5.26367E-01
1.005463936E-01,-5.32227E-01
1.005464028E-01,-5.34180E-01
1.005464120E-01,-5.20508E-01
1.005464212E-01,-5.20508E-01
1.005464304E-01,-5.30273E-01
1.005464396E-01,-5.22461E-01
1.005464488E-01,-5.30273E-01
1.005464580E-01,-5.26367E-01
1.005464672E-01,-5.26367E-01
1.005464764E-01,-5.26367E-01
1.005464856E-01,-5.28320E-01
1.005464948E-01,-5.24414E-01
1.005465040E-01,-5.26367E-01
1.005465132E-01,-5.32227E-01
1.005465224E-01,-5.20508E-01
1.005465316E-01,-5.30273E-01
1.005465408E-01,-5.28320E-01
1.005465500E-01,-5.22461E-01
1.005465592E-01,-5.26367E-01
1.005465684E-01,-5.18555E-01
1.005465776E-01,-5.28320E-01
1.005465868E-01,-5.28320E-01
1.005465960E-01,-5.30273E-01
1.005466052E-01,-5.34180E-01
1.005466144E-01,-5.14648E-01
1.005466236E-01,-5.26367E-01
1.005466328E-01,-5.28320E-01
1.005466420E-01,-5.22461E-01
1.005466512E-01,-5.22461E-01
1.005466604E-01,-5.30273E-01
1.005466696E-01,-5.30273E-01
1.005466788E-01,-5.16602E-01
1.005466880E-01,-5.28320E-01
1.005466972E-01,-5.20508E-01
1.005467064E-01,-5.26367E-01
1.005467156E-01,-5.38086E-01
1.005467248E-01,-5.28320E-01
1.005467340E-01,-5.28320E-01
1.005467432E-01,-5.28320E-01
1.005467524E-01,-5.34180E-01
1.005467616E-01,-5.22461E-01
1.005467708E-01,-5.24414E-01
1.005467800E-01,-5.24414E-01
1.005467892E-01,-5.24414E-01
1.005467984E-01,-5.28320E-01
1.005468076E-01,-5.20508E-01
1.005468168E-01,-5.22461E-01
1.005468260E-01,-5.36133E-01
1.005468352E-01,-5.32227E-01
1.005468444E-01,-5.28320E-01
1.005468536E-01,-5.20508E-01
1.005468628E-01,-5.18555E-01
1.005468720E-01,-5.28320E-01
1.005468812E-01,-5.22461E-01
1.005468904E-01,-5.26367E-01
1.005468996E-01,-5.20508E-01
1.005469088E-01,-5.14648E-01
1.005469180E-01,-5.32227E-01
1.005469272E-01,-5.26367E-01
1.005469364E-01,-5.22461E-01
1.005469456E-01,-5.28320E-01
1.005469548E-01,-5.30273E-01
1.005469640E-01,-5.22461E-01
1.005469732E-01,-5.18555E-01
1.005469824E-01,-5.28320E-01
1.005469916E-01,-5.30273E-01
1.005470008E-01,-5.26367E-01
1.005470100E-01,-5.30273E-01
1.005470192E-01,-5.22461E-01
1.005470284E-01,-5.28320E-01
1.005470376E-01,-5.30273E-01
1.005470468E-01,-5.18555E-01
1.005470560E-01,-5.26367E-01
1.005470652E-01,-5.26367E-01
1.005470744E-01,-5.26367E-01
1.005470836E-01,-5.22461E-01
1.005470928E-01,-5.36133E-01
1.005471020E-01,-5.30273E-01
1.005471112E-01,-5.28320E-01
1.005471204E-01,-5.26367E-01
1.005471296E-01,-5.28320E-01
1.005471388E-01,-5.24414E-01
1.005471480E-01,-5.26367E-01
1.005471572E-01,-5.38086E-01
1.005471664E-01,-5.20508E-01
1.005471756E-01,-5.28320E-01
1.005471848E-01,-5.36133E-01
1.005471940E-01,-5.28320E-01
1.005472032E-01,-5.30273E-01
1.005472124E-01,-5.20508E-01
1.005472216E-01,-5.24414E-01
1.005472308E-01,-5.28320E-01
1.005472400E-01,-5.24414E-01
1.005472492E-01,-5.30273E-01
1.005472584E-01,-5.26367E-01
1.005472676E-01,-5.28320E-01
1.005472768E-01,-5.41992E-01
1.005472860E-01,-5.22461E-01
1.005472952E-01,-5.20508E-01
1.005473044E-01,-5.20508E-01
1.005473136E-01,-5.32227E-01
1.005473228E-01,-5.32227E-01
1.005473320E-01,-5.32227E-01
1.005473412E-01,-5.34180E-01
1.005473504E-01,-5.26367E-01
1.005473596E-01,-5.28320E-01
1.005473688E-01,-5.28320E-01
1.005473780E-01,-5.18555E-01
1.005473872E-01,-5.40039E-01
1.005473964E-01,-5.36133E-01
1.005474056E-01,-5.26367E-01
1.005474148E-01,-5.22461E-01
1.005474240E-01,-5.28320E-01
1.005474332E-01,-5.36133E-01
1.005474424E-01,-5.20508E-01
1.005474516E-01,-5.34180E-01
1.005474608E-01,-5.26367E-01
1.005474700E-01,-5.40039E-01
1.005474792E-01,-5.26367E-01
1.005474884E-01,-5.30273E-01
1.005474976E-01,-5.30273E-01
1.005475068E-01,-5.28320E-01
1.005475160E-01,-5.24414E-01
1.005475252E-01,-5.22461E-01
1.005475344E-01,-5.28320E-01
1.005475436E-01,-5.32227E-01
1.005475528E-01,-5.18555E-01
1.005475620E-01,-5.34180E-01
1.005475712E-01,-5.22461E-01
1.005475804E-01,-5.28320E-01
1.005475896E-01,-5.24414E-01
1.005475988E-01,-5.26367E-01
1.005476080E-01,-5.26367E-01
1.005476172E-01,-5.22461E-01
1.005476264E-01,-5.26367E-01
1.005476356E-01,-5.20508E-01
1.005476448E-01,-5.32227E-01
1.005476540E-01,-5.32227E-01
1.005476632E-01,-5.30273E-01
1.005476724E-01,-5.30273E-01
1.005476816E-01,-5.34180E-01
1.005476908E-01,-5.28320E-01
1.005477000E-01,-5.36133E-01
1.005477092E-01,-5.26367E-01
1.005477184E-01,-5.30273E-01
1.005477276E-01,-5.20508E-01
1.005477368E-01,-5.28320E-01
1.005477460E-01,-5.30273E-01
1.005477552E-01,-5.22461E-01
1.005477644E-01,-5.24414E-01
1.005477736E-01,-5.32227E-01
1.005477828E-01,-5.20508E-01
1.005477920E-01,-5.20508E-01
1.005478012E-01,-5.32227E-01
1.005478104E-01,-5.32227E-01
1.005478196E-01,-5.24414E-01
1.005478288E-01,-5.30273E-01
1.005478380E-01,-5.28320E-01
1.005478472E-01,-5.28320E-01
1.005478564E-01,-5.24414E-01
1.005478656E-01,-5.26367E-01
1.005478748E-01,-5.36133E-01
1.005478840E-01,-5.26367E-01
1.005478932E-01,-5.26367E-01
1.005479024E-01,-5.22461E-01
1.005479116E-01,-5.18555E-01
1.005479208E-01,-5.34180E-01
1.005479300E-01,-5.30273E-01
1.005479392E-01,-5.26367E-01
1.005479484E-01,-5.34180E-01
1.005479576E-01,-5.22461E-01
1.005479668E-01,-5.28320E-01
1.005479760E-01,-5.28320E-01
1.005479852E-01,-5.26367E-01
1.005479944E-01,-5.28320E-01
1.005480036E-01,-5.20508E-01
1.005480128E-01,-5.26367E-01
1.005480220E-01,-5.26367E-01
1.005480312E-01,-5.32227E-01
1.005480404E-01,-5.32227E-01
1.005480496E-01,-5.30273E-01
1.005480588E-01,-5.28320E-01
1.005480680E-01,-5.26367E-01
1.005480772E-01,-5.34180E-01
1.005480864E-01,-5.26367E-01
1.005480956E-01,-5.26367E-01
1.005481048E-01,-5.28320E-01
1.005481140E-01,-5.32227E-01
1.005481232E-01,-5.22461E-01
1.005481324E-01,-5.26367E-01
1.005481416E-01,-5.24414E-01
1.005481508E-01,-5.30273E-01
1.005481600E-01,-5.22461E-01
1.005481692E-01,-5.26367E-01
1.005481784E-01,-5.26367E-01
1.005481876E-01,-5.26367E-01
1.005481968E-01,-5.22461E-01
1.005482060E-01,-5.26367E-01
1.005482152E-01,-5.28320E-01
1.005482244E-01,-5.24414E-01
1.005482336E-01,-5.26367E-01
1.005482428E-01,-5.24414E-01
1.005482520E-01,-5.30273E-01
1.005482612E-01,-5.24414E-01
1.005482704E-01,-5.28320E-01
1.005482796E-01,-5.34180E-01
1.005482888E-01,-5.24414E-01
1.005482980E-01,-5.22461E-01
1.005483072E-01,-5.24414E-01
1.005483164E-01,-5.26367E-01
1.005483256E-01,-5.22461E-01
1.005483348E-01,-5.26367E-01
1.005483440E-01,-5.24414E-01
1.005483532E-01,-5.30273E-01
1.005483624E-01,-5.22461E-01
1.005483716E-01,-5.26367E-01
1.005483808E-01,-5.24414E-01
1.005483900E-01,-5.24414E-01
1.005483992E-01,-5.26367E-01
1.005484084E-01,-5.32227E-01
1.005484176E-01,-5.26367E-01
1.005484268E-01,-5.22461E-01
1.005484360E-01,-5.24414E-01
1.005484452E-01,-5.18555E-01
1.005484544E-01,-5.24414E-01
1.005484636E-01,-5.26367E-01
1.005484728E-01,-5.20508E-01
1.005484820E-01,-5.26367E-01
1.005484912E-01,-5.28320E-01
1.005485004E-01,-5.24414E-01
1.005485096E-01,-5.30273E-01
1.005485188E-01,-5.26367E-01
1.005485280E-01,-5.22461E-01
1.005485372E-01,-5.26367E-01
1.005485464E-01,-5.26367E-01
1.005485556E-01,-5.30273E-01
1.005485648E-01,-5.22461E-01
1.005485740E-01,-5.26367E-01
1.005485832E-01,-5.28320E-01
1.005485924E-01,-5.26367E-01
1.005486016E-01,-5.22461E-01
1.005486108E-01,-5.20508E-01
1.005486200E-01,-5.16602E-01
1.005486292E-01,-5.22461E-01
1.005486384E-01,-5.30273E-01
1.005486476E-01,-5.24414E-01
1.005486568E-01,-5.24414E-01
1.005486660E-01,-5.18555E-01
1.005486752E-01,-5.34180E-01
1.005486844E-01,-5.34180E-01
1.005486936E-01,-5.12695E-01
1.005487028E-01,-5.24414E-01
1.005487120E-01,-5.18555E-01
1.005487212E-01,-5.22461E-01
1.005487304E-01,-5.20508E-01
1.005487396E-01,-5.20508E-01
1.005487488E-01,-5.28320E-01
1.005487580E-01,-5.16602E-01
1.005487672E-01,-5.22461E-01
1.005487764E-01,-5.26367E-01
1.005487856E-01,-5.28320E-01
1.005487948E-01,-5.32227E-01
1.005488040E-01,-5.22461E-01
1.005488132E-01,-5.24414E-01
1.005488224E-01,-5.28320E-01
1.005488316E-01,-5.32227E-01
1.005488408E-01,-5.28320E-01
1.005488500E-01,-5.18555E-01
1.005488592E-01,-5.24414E-01
1.005488684E-01,-5.24414E-01
1.005488776E-01,-5.24414E-01
1.005488868E-01,-5.18555E-01
1.005488960E-01,-5.22461E-01
1.005489052E-01,-5.20508E-01
1.005489144E-01,-5.16602E-01
1.005489236E-01,-5.22461E-01
1.005489328E-01,-5.28320E-01
1.005489420E-01,-5.26367E-01
1.005489512E-01,-5.30273E-01
1.005489604E-01,-5.28320E-01
1.005489696E-01,-5.26367E-01
1.005489788E-01,-5.22461E-01
1.005489880E-01,-5.30273E-01
1.005489972E-01,-5.30273E-01
1.005490064E-01,-5.22461E-01
1.005490156E-01,-5.26367E-01
1.005490248E-01,-5.22461E-01
1.005490340E-01,-5.24414E-01
1.005490432E-01,-5.24414E-01
1.005490524E-01,-5.26367E-01
1.005490616E-01,-5.26367E-01
1.005490708E-01,-5.26367E-01
1.005490800E-01,-5.32227E-01
1.005490892E-01,-5.32227E-01
1.005490984E-01,-5.24414E-01
1.005491076E-01,-5.28320E-01
