in s,C1 in V
1.011424934E-01,-2.42871E+00
1.011425320E-01,-2.33105E+00
1.011425706E-01,-2.67285E+00
1.011426092E-01,-2.37988E+00
1.011426478E-01,-2.42871E+00
1.011426864E-01,-2.47754E+00
1.011427250E-01,-2.42871E+00
1.011427636E-01,-2.57520E+00
1.011428022E-01,-2.37988E+00
1.011428408E-01,-2.42871E+00
1.011428794E-01,-2.33105E+00
1.011429180E-01,-2.37988E+00
1.011429566E-01,-2.47754E+00
1.011429952E-01,-2.62402E+00
1.011430338E-01,-2.37988E+00
1.011430724E-01,-2.37988E+00
1.011431110E-01,-2.28223E+00
1.011431496E-01,-2.28223E+00
1.011431882E-01,-2.47754E+00
1.011432268E-01,-2.37988E+00
1.011432654E-01,-2.33105E+00
1.011433040E-01,-2.42871E+00
1.011433426E-01,-2.47754E+00
1.011433812E-01,-2.28223E+00
1.011434198E-01,-2.57520E+00
1.011434584E-01,-2.57520E+00
1.011434970E-01,-2.47754E+00
1.011435356E-01,-2.67285E+00
1.011435742E-01,-2.47754E+00
1.011436128E-01,-2.28223E+00
1.011436514E-01,-2.23340E+00
1.011436900E-01,-2.37988E+00
1.011437286E-01,-2.42871E+00
1.011437672E-01,-2.62402E+00
1.011438058E-01,-2.37988E+00
1.011438444E-01,-2.52637E+00
1.011438830E-01,-2.37988E+00
1.011439216E-01,-2.37988E+00
1.011439602E-01,-2.37988E+00
1.011439988E-01,-2.28223E+00
1.011440374E-01,-2.33105E+00
1.011440760E-01,-2.52637E+00
1.011441146E-01,-2.52637E+00
1.011441532E-01,-2.52637E+00
1.011441918E-01,-2.33105E+00
1.011442304E-01,-2.37988E+00
1.011442690E-01,-2.23340E+00
1.011443076E-01,-2.42871E+00
1.011443462E-01,-2.37988E+00
1.011443848E-01,-2.42871E+00
1.011444234E-01,-2.37988E+00
1.011444620E-01,-2.33105E+00
1.011445006E-01,-2.47754E+00
1.011445392E-01,-2.37988E+00
1.011445778E-01,-2.52637E+00
1.011446164E-01,-2.47754E+00
1.011446550E-01,-2.33105E+00
1.011446936E-01,-2.42871E+00
1.011447322E-01,-2.47754E+00
1.011447708E-01,-2.37988E+00
1.011448094E-01,-2.57520E+00
1.011448480E-01,-2.28223E+00
1.011448866E-01,-2.28223E+00
1.011449252E-01,-2.33105E+00
1.011449638E-01,-2.47754E+00
1.011450024E-01,-2.47754E+00
1.011450410E-01,-2.47754E+00
1.011450796E-01,-2.23340E+00
1.011451182E-01,-2.33105E+00
1.011451568E-01,-2.47754E+00
1.011451954E-01,-2.23340E+00
1.011452340E-01,-2.33105E+00
1.011452726E-01,-2.28223E+00
1.011453112E-01,-2.47754E+00
1.011453498E-01,-2.33105E+00
1.011453884E-01,-2.37988E+00
1.011454270E-01,-2.42871E+00
1.011454656E-01,-2.33105E+00
1.011455042E-01,-2.37988E+00
1.011455428E-01,-2.47754E+00
1.011455814E-01,-2.52637E+00
1.011456200E-01,-2.42871E+00
1.011456586E-01,-2.42871E+00
1.011456972E-01,-2.37988E+00
1.011457358E-01,-2.37988E+00
1.011457744E-01,-2.37988E+00
1.011458130E-01,-2.42871E+00
1.011458516E-01,-2.52637E+00
1.011458902E-01,-2.33105E+00
1.011459288E-01,-2.42871E+00
1.011459674E-01,-2.62402E+00
1.011460060E-01,-2.42871E+00
1.011460446E-01,-2.33105E+00
1.011460832E-01,-2.33105E+00
1.011461218E-01,-2.42871E+00
1.011461604E-01,-2.28223E+00
1.011461990E-01,-2.28223E+00
1.011462376E-01,-2.37988E+00
1.011462762E-01,-2.47754E+00
1.011463148E-01,-2.42871E+00
1.011463534E-01,-2.28223E+00
1.011463920E-01,-2.42871E+00
1.011464306E-01,-2.28223E+00
1.011464692E-01,-2.37988E+00
1.011465078E-01,-2.28223E+00
1.011465464E-01,-2.33105E+00
1.011465850E-01,-2.42871E+00
1.011466236E-01,-2.42871E+00
1.011466622E-01,-2.18457E+00
1.011467008E-01,-2.28223E+00
1.011467394E-01,-2.37988E+00
1.011467780E-01,-2.37988E+00
1.011468166E-01,-2.37988E+00
1.011468552E-01,-2.37988E+00
1.011468938E-01,-2.47754E+00
1.011469324E-01,-2.47754E+00
1.011469710E-01,-2.28223E+00
1.011470096E-01,-2.33105E+00
1.011470482E-01,-2.47754E+00
1.011470868E-01,-2.42871E+00
1.011471254E-01,-2.33105E+00
1.011471640E-01,-2.47754E+00
1.011472026E-01,-2.42871E+00
1.011472412E-01,-2.42871E+00
1.011472798E-01,-2.37988E+00
1.011473184E-01,-2.28223E+00
1.011473570E-01,-2.33105E+00
1.011473956E-01,-2.37988E+00
1.011474342E-01,-2.37988E+00
1.011474728E-01,-2.28223E+00
1.011475114E-01,-2.37988E+00
1.011475500E-01,-2.33105E+00
1.011475886E-01,-2.33105E+00
1.011476272E-01,-2.42871E+00
1.011476658E-01,-2.37988E+00
1.011477044E-01,-2.37988E+00
1.011477430E-01,-2.47754E+00
1.011477816E-01,-2.28223E+00
1.011478202E-01,-2.28223E+00
1.011478588E-01,-2.42871E+00
1.011478974E-01,-2.42871E+00
1.011479360E-01,-2.33105E+00
1.011479746E-01,-2.18457E+00
1.011480132E-01,-2.42871E+00
1.011480518E-01,-2.13574E+00
1.011480904E-01,-2.52637E+00
1.011481290E-01,-2.28223E+00
1.011481676E-01,-2.47754E+00
1.011482062E-01,-2.42871E+00
1.011482448E-01,-2.42871E+00
1.011482834E-01,-2.52637E+00
1.011483220E-01,-2.42871E+00
1.011483606E-01,-2.37988E+00
1.011483992E-01,-2.33105E+00
1.011484378E-01,-2.18457E+00
1.011484764E-01,-2.52637E+00
1.011485150E-01,-2.28223E+00
1.011485536E-01,-2.42871E+00
1.011485922E-01,-2.28223E+00
1.011486308E-01,-2.47754E+00
1.011486694E-01,-2.52637E+00
1.011487080E-01,-2.37988E+00
1.011487466E-01,-2.28223E+00
1.011487852E-01,-2.42871E+00
1.011488238E-01,-2.37988E+00
1.011488624E-01,-2.33105E+00
1.011489010E-01,-2.42871E+00
1.011489396E-01,-2.37988E+00
1.011489782E-01,-2.33105E+00
1.011490168E-01,-2.33105E+00
1.011490554E-01,-2.42871E+00
1.011490940E-01,-2.37988E+00
1.011491326E-01,-2.28223E+00
1.011491712E-01,-2.28223E+00
1.011492098E-01,-2.37988E+00
1.011492484E-01,-2.42871E+00
1.011492870E-01,-2.28223E+00
1.011493256E-01,-2.18457E+00
1.011493642E-01,-2.28223E+00
1.011494028E-01,-2.37988E+00
1.011494414E-01,-2.23340E+00
1.011494800E-01,-2.47754E+00
1.011495186E-01,-2.42871E+00
1.011495572E-01,-2.28223E+00
1.011495958E-01,-2.08691E+00
1.011496344E-01,-2.23340E+00
1.011496730E-01,-2.28223E+00
1.011497116E-01,-2.37988E+00
1.011497502E-01,-2.42871E+00
1.011497888E-01,-2.08691E+00
1.011498274E-01,-2.42871E+00
1.011498660E-01,-2.42871E+00
1.011499046E-01,-2.37988E+00
1.011499432E-01,-2.47754E+00
1.011499818E-01,-2.33105E+00
1.011500204E-01,-2.37988E+00
1.011500590E-01,-2.52637E+00
1.011500976E-01,-2.37988E+00
1.011501362E-01,-2.42871E+00
1.011501748E-01,-2.42871E+00
1.011502134E-01,-2.28223E+00
1.011502520E-01,-2.28223E+00
1.011502906E-01,-2.42871E+00
1.011503292E-01,-2.37988E+00
1.011503678E-01,-2.28223E+00
1.011504064E-01,-2.33105E+00
1.011504450E-01,-2.42871E+00
1.011504836E-01,-2.33105E+00
1.011505222E-01,-2.28223E+00
1.011505608E-01,-2.37988E+00
1.011505994E-01,-2.47754E+00
1.011506380E-01,-2.47754E+00
1.011506766E-01,-2.23340E+00
1.011507152E-01,-2.33105E+00
1.011507538E-01,-2.23340E+00
1.011507924E-01,-2.42871E+00
1.011508310E-01,-2.47754E+00
1.011508696E-01,-2.37988E+00
1.011509082E-01,-2.37988E+00
1.011509468E-01,-2.28223E+00
1.011509854E-01,-2.13574E+00
1.011510240E-01,-2.18457E+00
1.011510626E-01,-2.47754E+00
1.011511012E-01,-2.37988E+00
1.011511398E-01,-2.33105E+00
1.011511784E-01,-2.42871E+00
1.011512170E-01,-2.33105E+00
1.011512556E-01,-2.33105E+00
1.011512942E-01,-2.33105E+00
1.011513328E-01,-2.33105E+00
1.011513714E-01,-2.37988E+00
1.011514100E-01,-2.23340E+00
1.011514486E-01,-2.33105E+00
1.011514872E-01,-2.18457E+00
1.011515258E-01,-2.52637E+00
1.011515644E-01,-2.23340E+00
1.011516030E-01,-2.18457E+00
1.011516416E-01,-2.13574E+00
1.011516802E-01,-2.33105E+00
1.011517188E-01,-2.37988E+00
1.011517574E-01,-2.18457E+00
1.011517960E-01,-2.33105E+00
1.011518346E-01,-2.33105E+00
1.011518732E-01,-2.42871E+00
1.011519118E-01,-2.47754E+00
1.011519504E-01,-2.37988E+00
1.011519890E-01,-2.28223E+00
1.011520276E-01,-2.33105E+00
1.011520662E-01,-2.33105E+00
1.011521048E-01,-2.37988E+00
1.011521434E-01,-2.37988E+00
1.011521820E-01,-2.47754E+00
1.011522206E-01,-2.28223E+00
1.011522592E-01,-2.18457E+00
1.011522978E-01,-2.37988E+00
1.011523364E-01,-2.33105E+00
1.011523750E-01,-2.28223E+00
1.011524136E-01,-2.33105E+00
1.011524522E-01,-2.23340E+00
1.011524908E-01,-2.33105E+00
1.011525294E-01,-2.28223E+00
1.011525680E-01,-2.28223E+00
1.011526066E-01,-2.28223E+00
1.011526452E-01,-2.37988E+00
1.011526838E-01,-2.42871E+00
1.011527224E-01,-2.37988E+00
1.011527610E-01,-2.37988E+00
1.011527996E-01,-2.28223E+00
1.011528382E-01,-2.18457E+00
1.011528768E-01,-2.33105E+00
1.011529154E-01,-2.28223E+00
1.011529540E-01,-2.37988E+00
1.011529926E-01,-2.18457E+00
1.011530312E-01,-2.13574E+00
1.011530698E-01,-2.28223E+00
1.011531084E-01,-2.33105E+00
1.011531470E-01,-2.33105E+00
1.011531856E-01,-2.18457E+00
1.011532242E-01,-2.28223E+00
1.011532628E-01,-2.47754E+00
1.011533014E-01,-2.13574E+00
1.011533400E-01,-2.37988E+00
1.011533786E-01,-2.42871E+00
1.011534172E-01,-2.52637E+00
1.011534558E-01,-2.18457E+00
1.011534944E-01,-2.33105E+00
1.011535330E-01,-2.47754E+00
1.011535716E-01,-2.08691E+00
1.011536102E-01,-2.23340E+00
1.011536488E-01,-2.23340E+00
1.011536874E-01,-2.18457E+00
1.011537260E-01,-2.37988E+00
1.011537646E-01,-2.18457E+00
1.011538032E-01,-2.42871E+00
1.011538418E-01,-2.28223E+00
1.011538804E-01,-2.18457E+00
1.011539190E-01,-2.33105E+00
1.011539576E-01,-2.28223E+00
1.011539962E-01,-2.33105E+00
1.011540348E-01,-2.37988E+00
1.011540734E-01,-2.28223E+00
1.011541120E-01,-2.42871E+00
1.011541506E-01,-2.23340E+00
1.011541892E-01,-2.33105E+00
1.011542278E-01,-2.23340E+00
1.011542664E-01,-2.13574E+00
1.011543050E-01,-2.28223E+00
1.011543436E-01,-2.28223E+00
1.011543822E-01,-2.42871E+00
1.011544208E-01,-2.13574E+00
1.011544594E-01,-2.28223E+00
1.011544980E-01,-2.33105E+00
1.011545366E-01,-2.33105E+00
1.011545752E-01,-2.42871E+00
1.011546138E-01,-2.33105E+00
1.011546524E-01,-2.37988E+00
1.011546910E-01,-2.28223E+00
1.011547296E-01,-2.28223E+00
1.011547682E-01,-2.37988E+00
1.011548068E-01,-2.23340E+00
1.011548454E-01,-2.28223E+00
1.011548840E-01,-2.18457E+00
1.011549226E-01,-2.13574E+00
1.011549612E-01,-2.47754E+00
1.011549998E-01,-2.33105E+00
1.011550384E-01,-2.28223E+00
1.011550770E-01,-2.33105E+00
1.011551156E-01,-2.28223E+00
1.011551542E-01,-2.23340E+00
1.011551928E-01,-2.28223E+00
1.011552314E-01,-2.28223E+00
1.011552700E-01,-2.33105E+00
1.011553086E-01,-2.08691E+00
1.011553472E-01,-2.37988E+00
1.011553858E-01,-2.33105E+00
1.011554244E-01,-2.47754E+00
1.011554630E-01,-2.18457E+00
1.011555016E-01,-2.28223E+00
1.011555402E-01,-2.23340E+00
1.011555788E-01,-2.28223E+00
1.011556174E-01,-2.23340E+00
1.011556560E-01,-2.13574E+00
1.011556946E-01,-2.28223E+00
1.011557332E-01,-2.18457E+00
1.011557718E-01,-2.33105E+00
1.011558104E-01,-2.23340E+00
1.011558490E-01,-2.33105E+00
1.011558876E-01,-2.37988E+00
1.011559262E-01,-2.33105E+00
1.011559648E-01,-2.28223E+00
1.011560034E-01,-2.33105E+00
1.011560420E-01,-2.33105E+00
1.011560806E-01,-2.28223E+00
1.011561192E-01,-2.23340E+00
1.011561578E-01,-2.37988E+00
1.011561964E-01,-2.28223E+00
1.011562350E-01,-2.18457E+00
1.011562736E-01,-2.18457E+00
1.011563122E-01,-2.28223E+00
1.011563508E-01,-2.28223E+00
1.011563894E-01,-2.28223E+00
1.011564280E-01,-2.37988E+00
1.011564666E-01,-2.42871E+00
1.011565052E-01,-2.23340E+00
1.011565438E-01,-2.23340E+00
1.011565824E-01,-2.28223E+00
1.011566210E-01,-2.28223E+00
1.011566596E-01,-2.23340E+00
1.011566982E-01,-2.37988E+00
1.011567368E-01,-2.13574E+00
1.011567754E-01,-2.18457E+00
1.011568140E-01,-2.23340E+00
1.011568526E-01,-2.23340E+00
1.011568912E-01,-2.28223E+00
1.011569298E-01,-2.18457E+00
1.011569684E-01,-2.13574E+00
1.011570070E-01,-2.18457E+00
1.011570456E-01,-2.13574E+00
1.011570842E-01,-2.03809E+00
1.011571228E-01,-2.23340E+00
1.011571614E-01,-2.23340E+00
1.011572000E-01,-2.33105E+00
1.011572386E-01,-2.33105E+00
1.011572772E-01,-2.18457E+00
1.011573158E-01,-2.23340E+00
1.011573544E-01,-2.42871E+00
1.011573930E-01,-2.33105E+00
1.011574316E-01,-2.33105E+00
1.011574702E-01,-2.33105E+00
1.011575088E-01,-2.37988E+00
1.011575474E-01,-2.18457E+00
1.011575860E-01,-2.23340E+00
1.011576246E-01,-2.13574E+00
1.011576632E-01,-2.23340E+00
1.011577018E-01,-2.33105E+00
1.011577404E-01,-2.28223E+00
1.011577790E-01,-2.28223E+00
1.011578176E-01,-2.28223E+00
1.011578562E-01,-2.23340E+00
1.011578948E-01,-2.42871E+00
1.011579334E-01,-2.33105E+00
1.011579720E-01,-2.18457E+00
1.011580106E-01,-2.33105E+00
1.011580492E-01,-2.37988E+00
1.011580878E-01,-2.28223E+00
1.011581264E-01,-2.13574E+00
1.011581650E-01,-2.13574E+00
1.011582036E-01,-2.42871E+00
1.011582422E-01,-2.23340E+00
1.011582808E-01,-2.23340E+00
1.011583194E-01,-2.18457E+00
1.011583580E-01,-2.13574E+00
1.011583966E-01,-2.28223E+00
1.011584352E-01,-2.18457E+00
1.011584738E-01,-2.18457E+00
1.011585124E-01,-2.28223E+00
1.011585510E-01,-2.03809E+00
1.011585896E-01,-2.23340E+00
1.011586282E-01,-2.28223E+00
1.011586668E-01,-2.18457E+00
1.011587054E-01,-2.18457E+00
1.011587440E-01,-2.23340E+00
1.011587826E-01,-2.18457E+00
1.011588212E-01,-2.18457E+00
1.011588598E-01,-2.23340E+00
1.011588984E-01,-2.23340E+00
1.011589370E-01,-2.23340E+00
1.011589756E-01,-2.18457E+00
1.011590142E-01,-2.23340E+00
1.011590528E-01,-2.18457E+00
1.011590914E-01,-2.28223E+00
1.011591300E-01,-2.18457E+00
1.011591686E-01,-2.08691E+00
1.011592072E-01,-2.18457E+00
1.011592458E-01,-2.23340E+00
1.011592844E-01,-2.28223E+00
1.011593230E-01,-2.28223E+00
1.011593616E-01,-2.33105E+00
1.011594002E-01,-2.33105E+00
1.011594388E-01,-2.33105E+00
1.011594774E-01,-2.23340E+00
1.011595160E-01,-2.23340E+00
1.011595546E-01,-2.08691E+00
1.011595932E-01,-2.37988E+00
1.011596318E-01,-2.23340E+00
1.011596704E-01,-2.28223E+00
1.011597090E-01,-2.13574E+00
1.011597476E-01,-2.23340E+00
1.011597862E-01,-2.37988E+00
1.011598248E-01,-2.33105E+00
1.011598634E-01,-2.28223E+00
1.011599020E-01,-2.13574E+00
1.011599406E-01,-2.18457E+00
1.011599792E-01,-2.33105E+00
1.011600178E-01,-2.18457E+00
1.011600564E-01,-2.08691E+00
1.011600950E-01,-2.23340E+00
1.011601336E-01,-2.28223E+00
1.011601722E-01,-2.13574E+00
1.011602108E-01,-2.13574E+00
1.011602494E-01,-2.13574E+00
1.011602880E-01,-2.08691E+00
1.011603266E-01,-2.28223E+00
1.011603652E-01,-2.47754E+00
1.011604038E-01,-2.28223E+00
1.011604424E-01,-2.28223E+00
1.011604810E-01,-2.08691E+00
1.011605196E-01,-2.33105E+00
1.011605582E-01,-2.28223E+00
1.011605968E-01,-2.37988E+00
1.011606354E-01,-2.13574E+00
1.011606740E-01,-2.23340E+00
1.011607126E-01,-2.23340E+00
1.011607512E-01,-2.28223E+00
1.011607898E-01,-2.23340E+00
1.011608284E-01,-2.47754E+00
1.011608670E-01,-2.13574E+00
1.011609056E-01,-2.28223E+00
1.011609442E-01,-2.18457E+00
1.011609828E-01,-2.23340E+00
1.011610214E-01,-2.23340E+00
1.011610600E-01,-2.42871E+00
1.011610986E-01,-2.08691E+00
1.011611372E-01,-2.28223E+00
1.011611758E-01,-2.33105E+00
1.011612144E-01,-2.23340E+00
1.011612530E-01,-2.18457E+00
1.011612916E-01,-2.37988E+00
1.011613302E-01,-2.18457E+00
1.011613688E-01,-2.13574E+00
1.011614074E-01,-2.33105E+00
1.011614460E-01,-2.03809E+00
1.011614846E-01,-2.28223E+00
1.011615232E-01,-2.28223E+00
1.011615618E-01,-2.13574E+00
1.011616004E-01,-2.28223E+00
1.011616390E-01,-2.13574E+00
1.011616776E-01,-2.18457E+00
1.011617162E-01,-2.28223E+00
1.011617548E-01,-2.08691E+00
1.011617934E-01,-2.18457E+00
1.011618320E-01,-2.28223E+00
1.011618706E-01,-2.13574E+00
1.011619092E-01,-2.33105E+00
1.011619478E-01,-2.13574E+00
1.011619864E-01,-2.28223E+00
1.011620250E-01,-2.23340E+00
1.011620636E-01,-2.18457E+00
1.011621022E-01,-2.18457E+00
1.011621408E-01,-2.18457E+00
1.011621794E-01,-2.23340E+00
1.011622180E-01,-2.13574E+00
1.011622566E-01,-2.08691E+00
1.011622952E-01,-2.23340E+00
1.011623338E-01,-2.18457E+00
1.011623724E-01,-2.28223E+00
1.011624110E-01,-2.18457E+00
1.011624496E-01,-2.13574E+00
1.011624882E-01,-1.98926E+00
1.011625268E-01,-2.13574E+00
1.011625654E-01,-2.13574E+00
1.011626040E-01,-2.28223E+00
1.011626426E-01,-2.18457E+00
1.011626812E-01,-2.03809E+00
1.011627198E-01,-2.18457E+00
1.011627584E-01,-2.13574E+00
1.011627970E-01,-2.33105E+00
1.011628356E-01,-2.33105E+00
1.011628742E-01,-2.28223E+00
1.011629128E-01,-2.18457E+00
1.011629514E-01,-2.23340E+00
1.011629900E-01,-2.28223E+00
1.011630286E-01,-2.37988E+00
1.011630672E-01,-2.23340E+00
1.011631058E-01,-2.18457E+00
1.011631444E-01,-2.18457E+00
1.011631830E-01,-2.18457E+00
1.011632216E-01,-2.18457E+00
1.011632602E-01,-2.08691E+00
1.011632988E-01,-2.23340E+00
1.011633374E-01,-2.18457E+00
1.011633760E-01,-2.03809E+00
1.011634146E-01,-2.33105E+00
1.011634532E-01,-2.33105E+00
1.011634918E-01,-2.23340E+00
1.011635304E-01,-2.23340E+00
1.011635690E-01,-2.08691E+00
1.011636076E-01,-2.18457E+00
1.011636462E-01,-1.89160E+00
1.011636848E-01,-2.23340E+00
1.011637234E-01,-1.98926E+00
1.011637620E-01,-2.23340E+00
1.011638006E-01,-2.23340E+00
1.011638392E-01,-2.23340E+00
1.011638778E-01,-2.23340E+00
1.011639164E-01,-2.33105E+00
1.011639550E-01,-2.03809E+00
1.011639936E-01,-2.13574E+00
1.011640322E-01,-2.08691E+00
1.011640708E-01,-2.08691E+00
1.011641094E-01,-2.18457E+00
1.011641480E-01,-2.08691E+00
1.011641866E-01,-2.23340E+00
1.011642252E-01,-2.28223E+00
1.011642638E-01,-2.13574E+00
1.011643024E-01,-2.13574E+00
1.011643410E-01,-2.37988E+00
1.011643796E-01,-2.28223E+00
1.011644182E-01,-2.33105E+00
1.011644568E-01,-2.08691E+00
1.011644954E-01,-2.03809E+00
1.011645340E-01,-2.18457E+00
1.011645726E-01,-2.13574E+00
1.011646112E-01,-2.18457E+00
1.011646498E-01,-1.98926E+00
1.011646884E-01,-2.13574E+00
1.011647270E-01,-2.08691E+00
1.011647656E-01,-2.13574E+00
1.011648042E-01,-2.23340E+00
1.011648428E-01,-2.28223E+00
1.011648814E-01,-2.18457E+00
1.011649200E-01,-2.13574E+00
1.011649586E-01,-2.28223E+00
1.011649972E-01,-2.18457E+00
1.011650358E-01,-2.23340E+00
1.011650744E-01,-2.08691E+00
1.011651130E-01,-2.03809E+00
1.011651516E-01,-2.13574E+00
1.011651902E-01,-2.13574E+00
1.011652288E-01,-2.28223E+00
1.011652674E-01,-2.08691E+00
1.011653060E-01,-2.33105E+00
1.011653446E-01,-2.28223E+00
1.011653832E-01,-2.08691E+00
1.011654218E-01,-2.18457E+00
1.011654604E-01,-2.28223E+00
1.011654990E-01,-2.13574E+00
1.011655376E-01,-2.37988E+00
1.011655762E-01,-2.18457E+00
1.011656148E-01,-2.23340E+00
1.011656534E-01,-2.08691E+00
1.011656920E-01,-2.18457E+00
1.011657306E-01,-2.13574E+00
1.011657692E-01,-2.23340E+00
1.011658078E-01,-2.13574E+00
1.011658464E-01,-2.23340E+00
1.011658850E-01,-2.28223E+00
1.011659236E-01,-2.23340E+00
1.011659622E-01,-2.33105E+00
1.011660008E-01,-2.18457E+00
1.011660394E-01,-2.18457E+00
1.011660780E-01,-2.33105E+00
1.011661166E-01,-2.13574E+00
1.011661552E-01,-2.18457E+00
1.011661938E-01,-2.08691E+00
1.011662324E-01,-2.33105E+00
1.011662710E-01,-2.03809E+00
1.011663096E-01,-2.18457E+00
1.011663482E-01,-2.03809E+00
1.011663868E-01,-2.18457E+00
1.011664254E-01,-2.13574E+00
1.011664640E-01,-2.13574E+00
1.011665026E-01,-2.23340E+00
1.011665412E-01,-2.08691E+00
1.011665798E-01,-2.03809E+00
1.011666184E-01,-1.94043E+00
1.011666570E-01,-2.33105E+00
1.011666956E-01,-2.28223E+00
1.011667342E-01,-2.28223E+00
1.011667728E-01,-2.08691E+00
1.011668114E-01,-2.08691E+00
1.011668500E-01,-2.23340E+00
1.011668886E-01,-2.23340E+00
1.011669272E-01,-2.08691E+00
1.011669658E-01,-2.08691E+00
1.011670044E-01,-2.18457E+00
1.011670430E-01,-2.13574E+00
1.011670816E-01,-2.08691E+00
1.011671202E-01,-2.03809E+00
1.011671588E-01,-2.18457E+00
1.011671974E-01,-2.28223E+00
1.011672360E-01,-2.18457E+00
1.011672746E-01,-2.23340E+00
1.011673132E-01,-2.23340E+00
1.011673518E-01,-2.08691E+00
1.011673904E-01,-2.03809E+00
1.011674290E-01,-2.18457E+00
1.011674676E-01,-2.23340E+00
1.011675062E-01,-2.18457E+00
1.011675448E-01,-2.18457E+00
1.011675834E-01,-2.23340E+00
1.011676220E-01,-2.18457E+00
1.011676606E-01,-2.23340E+00
1.011676992E-01,-2.37988E+00
1.011677378E-01,-2.03809E+00
1.011677764E-01,-2.18457E+00
1.011678150E-01,-2.08691E+00
1.011678536E-01,-2.08691E+00
1.011678922E-01,-1.98926E+00
1.011679308E-01,-2.18457E+00
1.011679694E-01,-1.94043E+00
1.011680080E-01,-2.13574E+00
1.011680466E-01,-2.03809E+00
1.011680852E-01,-2.18457E+00
1.011681238E-01,-2.08691E+00
1.011681624E-01,-2.18457E+00
1.011682010E-01,-1.98926E+00
1.011682396E-01,-2.23340E+00
1.011682782E-01,-2.13574E+00
1.011683168E-01,-2.03809E+00
1.011683554E-01,-2.18457E+00
1.011683940E-01,-2.13574E+00
1.011684326E-01,-2.13574E+00
1.011684712E-01,-2.37988E+00
1.011685098E-01,-2.13574E+00
1.011685484E-01,-2.08691E+00
1.011685870E-01,-2.03809E+00
1.011686256E-01,-2.08691E+00
1.011686642E-01,-2.08691E+00
1.011687028E-01,-2.13574E+00
1.011687414E-01,-2.13574E+00
1.011687800E-01,-2.23340E+00
1.011688186E-01,-2.03809E+00
1.011688572E-01,-2.18457E+00
1.011688958E-01,-2.18457E+00
1.011689344E-01,-2.08691E+00
1.011689730E-01,-1.98926E+00
1.011690116E-01,-2.23340E+00
1.011690502E-01,-2.13574E+00
1.011690888E-01,-2.08691E+00
1.011691274E-01,-2.23340E+00
1.011691660E-01,-2.13574E+00
1.011692046E-01,-2.23340E+00
1.011692432E-01,-2.08691E+00
1.011692818E-01,-2.08691E+00
1.011693204E-01,-2.28223E+00
1.011693590E-01,-2.13574E+00
1.011693976E-01,-2.23340E+00
1.011694362E-01,-2.13574E+00
1.011694748E-01,-2.08691E+00
1.011695134E-01,-2.18457E+00
1.011695520E-01,-2.23340E+00
1.011695906E-01,-2.18457E+00
1.011696292E-01,-2.03809E+00
1.011696678E-01,-2.13574E+00
1.011697064E-01,-2.23340E+00
1.011697450E-01,-2.03809E+00
1.011697836E-01,-2.13574E+00
1.011698222E-01,-2.08691E+00
1.011698608E-01,-2.08691E+00
1.011698994E-01,-2.18457E+00
1.011699380E-01,-2.13574E+00
1.011699766E-01,-2.13574E+00
1.011700152E-01,-2.03809E+00
1.011700538E-01,-2.13574E+00
1.011700924E-01,-2.03809E+00
1.011701310E-01,-1.94043E+00
1.011701696E-01,-2.13574E+00
1.011702082E-01,-2.08691E+00
1.011702468E-01,-2.28223E+00
1.011702854E-01,-2.18457E+00
1.011703240E-01,-2.03809E+00
1.011703626E-01,-2.08691E+00
1.011704012E-01,-2.13574E+00
1.011704398E-01,-2.13574E+00
1.011704784E-01,-2.37988E+00
1.011705170E-01,-1.98926E+00
1.011705556E-01,-2.18457E+00
1.011705942E-01,-2.18457E+00
1.011706328E-01,-2.03809E+00
1.011706714E-01,-2.18457E+00
1.011707100E-01,-2.18457E+00
1.011707486E-01,-2.13574E+00
1.011707872E-01,-2.23340E+00
1.011708258E-01,-2.08691E+00
1.011708644E-01,-2.18457E+00
1.011709030E-01,-2.28223E+00
1.011709416E-01,-1.94043E+00
1.011709802E-01,-1.94043E+00
1.011710188E-01,-2.08691E+00
1.011710574E-01,-2.03809E+00
1.011710960E-01,-2.18457E+00
1.011711346E-01,-1.94043E+00
1.011711732E-01,-2.18457E+00
1.011712118E-01,-2.08691E+00
1.011712504E-01,-1.89160E+00
1.011712890E-01,-2.08691E+00
1.011713276E-01,-2.13574E+00
1.011713662E-01,-2.08691E+00
1.011714048E-01,-2.08691E+00
1.011714434E-01,-2.08691E+00
1.011714820E-01,-2.28223E+00
1.011715206E-01,-2.18457E+00
1.011715592E-01,-2.13574E+00
1.011715978E-01,-1.79395E+00
1.011716364E-01,-2.03809E+00
1.011716750E-01,-2.08691E+00
1.011717136E-01,-2.03809E+00
1.011717522E-01,-2.03809E+00
1.011717908E-01,-1.98926E+00
1.011718294E-01,-2.08691E+00
1.011718680E-01,-2.13574E+00
1.011719066E-01,-2.08691E+00
1.011719452E-01,-2.08691E+00
1.011719838E-01,-2.08691E+00
1.011720224E-01,-1.98926E+00
1.011720610E-01,-1.98926E+00
1.011720996E-01,-2.08691E+00
1.011721382E-01,-2.23340E+00
1.011721768E-01,-2.23340E+00
1.011722154E-01,-2.18457E+00
1.011722540E-01,-2.08691E+00
1.011722926E-01,-1.98926E+00
1.011723312E-01,-2.28223E+00
1.011723698E-01,-1.98926E+00
1.011724084E-01,-2.03809E+00
1.011724470E-01,-2.13574E+00
